,,,2.0400E-6,2.6000,,,,,2.0400E-6,-14.0000,
,,,2.0420E-6,2.6000,,,,,2.0420E-6,-13.6000,
,,,2.0440E-6,2.6000,,,,,2.0440E-6,-13.8000,
,,,2.0460E-6,2.6400,,,,,2.0460E-6,-13.6000,
,,,2.0480E-6,2.6000,,,,,2.0480E-6,-13.8000,
,,,2.0500E-6,2.6000,,,,,2.0500E-6,-13.8000,
,,,2.0520E-6,2.5600,,,,,2.0520E-6,-13.8000,
,,,2.0540E-6,2.6000,,,,,2.0540E-6,-14.0000,
,,,2.0560E-6,2.6000,,,,,2.0560E-6,-13.6000,
,,,2.0580E-6,2.6000,,,,,2.0580E-6,-13.6000,
,,,2.0600E-6,2.6000,,,,,2.0600E-6,-13.6000,
,,,2.0620E-6,2.6000,,,,,2.0620E-6,-13.6000,
,,,2.0640E-6,2.6000,,,,,2.0640E-6,-13.6000,
,,,2.0660E-6,2.5600,,,,,2.0660E-6,-13.6000,
,,,2.0680E-6,2.6000,,,,,2.0680E-6,-13.6000,
,,,2.0700E-6,2.6400,,,,,2.0700E-6,-13.6000,
,,,2.0720E-6,2.6400,,,,,2.0720E-6,-13.8000,
,,,2.0740E-6,2.5600,,,,,2.0740E-6,-13.8000,
,,,2.0760E-6,2.5600,,,,,2.0760E-6,-13.8000,
,,,2.0780E-6,2.6000,,,,,2.0780E-6,-13.8000,
,,,2.0800E-6,2.6000,,,,,2.0800E-6,-13.8000,
,,,2.0820E-6,2.6000,,,,,2.0820E-6,-13.8000,
,,,2.0840E-6,2.6000,,,,,2.0840E-6,-13.8000,
,,,2.0860E-6,2.6800,,,,,2.0860E-6,-13.8000,
,,,2.0880E-6,2.6400,,,,,2.0880E-6,-13.6000,
,,,2.0900E-6,2.5600,,,,,2.0900E-6,-13.8000,
,,,2.0920E-6,2.6000,,,,,2.0920E-6,-13.8000,
,,,2.0940E-6,2.6400,,,,,2.0940E-6,-13.8000,
,,,2.0960E-6,2.6400,,,,,2.0960E-6,-13.8000,
,,,2.0980E-6,2.6000,,,,,2.0980E-6,-13.6000,
,,,2.1000E-6,2.6400,,,,,2.1000E-6,-13.8000,
,,,2.1020E-6,2.6000,,,,,2.1020E-6,-13.8000,
,,,2.1040E-6,2.6000,,,,,2.1040E-6,-13.8000,
,,,2.1060E-6,2.6000,,,,,2.1060E-6,-13.6000,
,,,2.1080E-6,2.6400,,,,,2.1080E-6,-13.8000,
,,,2.1100E-6,2.6800,,,,,2.1100E-6,-13.8000,
,,,2.1120E-6,2.6400,,,,,2.1120E-6,-13.6000,
,,,2.1140E-6,2.6400,,,,,2.1140E-6,-13.8000,
,,,2.1160E-6,2.6400,,,,,2.1160E-6,-13.8000,
,,,2.1180E-6,2.6400,,,,,2.1180E-6,-13.8000,
,,,2.1200E-6,2.6800,,,,,2.1200E-6,-13.8000,
,,,2.1220E-6,2.6400,,,,,2.1220E-6,-13.8000,
,,,2.1240E-6,2.6400,,,,,2.1240E-6,-13.8000,
,,,2.1260E-6,2.6400,,,,,2.1260E-6,-13.8000,
,,,2.1280E-6,2.6800,,,,,2.1280E-6,-13.8000,
,,,2.1300E-6,2.6400,,,,,2.1300E-6,-13.6000,
,,,2.1320E-6,2.6400,,,,,2.1320E-6,-13.6000,
,,,2.1340E-6,2.6400,,,,,2.1340E-6,-13.8000,
,,,2.1360E-6,2.6400,,,,,2.1360E-6,-13.8000,
,,,2.1380E-6,2.6400,,,,,2.1380E-6,-13.6000,
,,,2.1400E-6,2.6400,,,,,2.1400E-6,-13.8000,
,,,2.1420E-6,2.5600,,,,,2.1420E-6,-13.6000,
,,,2.1440E-6,2.6400,,,,,2.1440E-6,-13.8000,
,,,2.1460E-6,2.6400,,,,,2.1460E-6,-13.8000,
,,,2.1480E-6,2.6800,,,,,2.1480E-6,-13.6000,
,,,2.1500E-6,2.6400,,,,,2.1500E-6,-13.8000,
,,,2.1520E-6,2.6400,,,,,2.1520E-6,-13.6000,
,,,2.1540E-6,2.6400,,,,,2.1540E-6,-13.6000,
,,,2.1560E-6,2.6000,,,,,2.1560E-6,-13.8000,
,,,2.1580E-6,2.6800,,,,,2.1580E-6,-13.8000,
,,,2.1600E-6,2.6400,,,,,2.1600E-6,-13.8000,
,,,2.1620E-6,2.6400,,,,,2.1620E-6,-13.8000,
,,,2.1640E-6,2.6800,,,,,2.1640E-6,-13.6000,
,,,2.1660E-6,2.6400,,,,,2.1660E-6,-13.6000,
,,,2.1680E-6,2.6800,,,,,2.1680E-6,-13.8000,
,,,2.1700E-6,2.72000,,,,,2.1700E-6,-13.8000,
,,,2.1720E-6,2.6400,,,,,2.1720E-6,-13.8000,
,,,2.1740E-6,2.6400,,,,,2.1740E-6,-13.8000,
,,,2.1760E-6,2.6800,,,,,2.1760E-6,-13.6000,
,,,2.1780E-6,2.6800,,,,,2.1780E-6,-13.8000,
,,,2.1800E-6,2.6400,,,,,2.1800E-6,-13.8000,
,,,2.1820E-6,2.6400,,,,,2.1820E-6,-13.6000,
,,,2.1840E-6,2.6800,,,,,2.1840E-6,-13.6000,
,,,2.1860E-6,2.6800,,,,,2.1860E-6,-13.6000,
,,,2.1880E-6,2.6400,,,,,2.1880E-6,-13.6000,
,,,2.1900E-6,2.6400,,,,,2.1900E-6,-14.0000,
,,,2.1920E-6,2.6800,,,,,2.1920E-6,-13.8000,
,,,2.1940E-6,2.6800,,,,,2.1940E-6,-13.6000,
,,,2.1960E-6,2.6800,,,,,2.1960E-6,-13.8000,
,,,2.1980E-6,2.6800,,,,,2.1980E-6,-13.8000,
,,,2.2000E-6,2.72000,,,,,2.2000E-6,-13.8000,
,,,2.2020E-6,2.72000,,,,,2.2020E-6,-13.8000,
,,,2.2040E-6,2.72000,,,,,2.2040E-6,-13.8000,
,,,2.2060E-6,2.6400,,,,,2.2060E-6,-13.8000,
,,,2.2080E-6,2.6800,,,,,2.2080E-6,-13.8000,
,,,2.2100E-6,2.6400,,,,,2.2100E-6,-13.8000,
,,,2.2120E-6,2.6400,,,,,2.2120E-6,-13.8000,
,,,2.2140E-6,2.6800,,,,,2.2140E-6,-13.6000,
,,,2.2160E-6,2.6800,,,,,2.2160E-6,-13.8000,
,,,2.2180E-6,2.6800,,,,,2.2180E-6,-13.8000,
,,,2.2200E-6,2.6800,,,,,2.2200E-6,-13.8000,
,,,2.2220E-6,2.72000,,,,,2.2220E-6,-13.8000,
,,,2.2240E-6,2.6800,,,,,2.2240E-6,-13.8000,
,,,2.2260E-6,2.6400,,,,,2.2260E-6,-13.8000,
,,,2.2280E-6,2.6800,,,,,2.2280E-6,-13.8000,
,,,2.2300E-6,2.6800,,,,,2.2300E-6,-13.8000,
,,,2.2320E-6,2.6800,,,,,2.2320E-6,-13.6000,
,,,2.2340E-6,2.6800,,,,,2.2340E-6,-13.6000,
,,,2.2360E-6,2.72000,,,,,2.2360E-6,-13.8000,
,,,2.2380E-6,2.6800,,,,,2.2380E-6,-13.8000,
,,,2.2400E-6,2.72000,,,,,2.2400E-6,-13.6000,
,,,2.2420E-6,2.72000,,,,,2.2420E-6,-13.6000,
,,,2.2440E-6,2.72000,,,,,2.2440E-6,-13.8000,
,,,2.2460E-6,2.6800,,,,,2.2460E-6,-13.8000,
,,,2.2480E-6,2.72000,,,,,2.2480E-6,-13.8000,
,,,2.2500E-6,2.72000,,,,,2.2500E-6,-13.8000,
,,,2.2520E-6,2.72000,,,,,2.2520E-6,-14.0000,
,,,2.2540E-6,2.72000,,,,,2.2540E-6,-13.8000,
,,,2.2560E-6,2.6800,,,,,2.2560E-6,-13.8000,
,,,2.2580E-6,2.72000,,,,,2.2580E-6,-13.8000,
,,,2.2600E-6,2.72000,,,,,2.2600E-6,-13.8000,
,,,2.2620E-6,2.6800,,,,,2.2620E-6,-13.6000,
,,,2.2640E-6,2.6800,,,,,2.2640E-6,-13.6000,
,,,2.2660E-6,2.72000,,,,,2.2660E-6,-13.6000,
,,,2.2680E-6,2.72000,,,,,2.2680E-6,-13.8000,
,,,2.2700E-6,2.72000,,,,,2.2700E-6,-13.6000,
,,,2.2720E-6,2.6800,,,,,2.2720E-6,-13.8000,
,,,2.2740E-6,2.6800,,,,,2.2740E-6,-13.6000,
,,,2.2760E-6,2.72000,,,,,2.2760E-6,-13.8000,
,,,2.2780E-6,2.72000,,,,,2.2780E-6,-13.6000,
,,,2.2800E-6,2.76000,,,,,2.2800E-6,-13.6000,
,,,2.2820E-6,2.76000,,,,,2.2820E-6,-13.6000,
,,,2.2840E-6,2.72000,,,,,2.2840E-6,-13.6000,
,,,2.2860E-6,2.76000,,,,,2.2860E-6,-13.8000,
,,,2.2880E-6,2.72000,,,,,2.2880E-6,-13.6000,
,,,2.2900E-6,2.6800,,,,,2.2900E-6,-13.6000,
,,,2.2920E-6,2.72000,,,,,2.2920E-6,-13.8000,
,,,2.2940E-6,2.72000,,,,,2.2940E-6,-13.8000,
,,,2.2960E-6,2.72000,,,,,2.2960E-6,-13.8000,
,,,2.2980E-6,2.72000,,,,,2.2980E-6,-13.8000,
,,,2.3000E-6,2.6800,,,,,2.3000E-6,-13.6000,
,,,2.3020E-6,2.72000,,,,,2.3020E-6,-13.6000,
,,,2.3040E-6,2.72000,,,,,2.3040E-6,-14.0000,
,,,2.3060E-6,2.76000,,,,,2.3060E-6,-13.8000,
,,,2.3080E-6,2.72000,,,,,2.3080E-6,-14.0000,
,,,2.3100E-6,2.72000,,,,,2.3100E-6,-13.8000,
,,,2.3120E-6,2.72000,,,,,2.3120E-6,-13.8000,
,,,2.3140E-6,2.6800,,,,,2.3140E-6,-14.0000,
,,,2.3160E-6,2.76000,,,,,2.3160E-6,-13.8000,
,,,2.3180E-6,2.80000,,,,,2.3180E-6,-13.8000,
,,,2.3200E-6,2.72000,,,,,2.3200E-6,-13.8000,
,,,2.3220E-6,2.72000,,,,,2.3220E-6,-13.8000,
,,,2.3240E-6,2.76000,,,,,2.3240E-6,-13.8000,
,,,2.3260E-6,2.76000,,,,,2.3260E-6,-13.8000,
,,,2.3280E-6,2.72000,,,,,2.3280E-6,-13.6000,
,,,2.3300E-6,2.72000,,,,,2.3300E-6,-13.6000,
,,,2.3320E-6,2.72000,,,,,2.3320E-6,-13.6000,
,,,2.3340E-6,2.80000,,,,,2.3340E-6,-13.8000,
,,,2.3360E-6,2.76000,,,,,2.3360E-6,-13.8000,
,,,2.3380E-6,2.72000,,,,,2.3380E-6,-14.0000,
,,,2.3400E-6,2.76000,,,,,2.3400E-6,-13.8000,
,,,2.3420E-6,2.76000,,,,,2.3420E-6,-13.8000,
,,,2.3440E-6,2.76000,,,,,2.3440E-6,-13.8000,
,,,2.3460E-6,2.72000,,,,,2.3460E-6,-13.6000,
,,,2.3480E-6,2.76000,,,,,2.3480E-6,-14.0000,
,,,2.3500E-6,2.80000,,,,,2.3500E-6,-13.8000,
,,,2.3520E-6,2.80000,,,,,2.3520E-6,-13.6000,
,,,2.3540E-6,2.76000,,,,,2.3540E-6,-13.8000,
,,,2.3560E-6,2.76000,,,,,2.3560E-6,-13.8000,
,,,2.3580E-6,2.80000,,,,,2.3580E-6,-13.8000,
,,,2.3600E-6,2.76000,,,,,2.3600E-6,-13.8000,
,,,2.3620E-6,2.76000,,,,,2.3620E-6,-13.4000,
,,,2.3640E-6,2.76000,,,,,2.3640E-6,-13.6000,
,,,2.3660E-6,2.76000,,,,,2.3660E-6,-13.6000,
,,,2.3680E-6,2.80000,,,,,2.3680E-6,-14.0000,
,,,2.3700E-6,2.6800,,,,,2.3700E-6,-13.6000,
,,,2.3720E-6,2.80000,,,,,2.3720E-6,-13.8000,
,,,2.3740E-6,2.76000,,,,,2.3740E-6,-13.8000,
,,,2.3760E-6,2.76000,,,,,2.3760E-6,-13.8000,
,,,2.3780E-6,2.76000,,,,,2.3780E-6,-13.8000,
,,,2.3800E-6,2.72000,,,,,2.3800E-6,-13.8000,
,,,2.3820E-6,2.80000,,,,,2.3820E-6,-13.8000,
,,,2.3840E-6,2.84000,,,,,2.3840E-6,-13.6000,
,,,2.3860E-6,2.80000,,,,,2.3860E-6,-13.6000,
,,,2.3880E-6,2.72000,,,,,2.3880E-6,-13.8000,
,,,2.3900E-6,2.76000,,,,,2.3900E-6,-13.8000,
,,,2.3920E-6,2.84000,,,,,2.3920E-6,-13.6000,
,,,2.3940E-6,2.76000,,,,,2.3940E-6,-13.8000,
,,,2.3960E-6,2.80000,,,,,2.3960E-6,-13.6000,
,,,2.3980E-6,2.76000,,,,,2.3980E-6,-13.8000,
,,,2.4000E-6,2.80000,,,,,2.4000E-6,-13.8000,
,,,2.4020E-6,2.80000,,,,,2.4020E-6,-13.8000,
,,,2.4040E-6,2.80000,,,,,2.4040E-6,-13.6000,
,,,2.4060E-6,2.76000,,,,,2.4060E-6,-13.8000,
,,,2.4080E-6,2.84000,,,,,2.4080E-6,-14.0000,
,,,2.4100E-6,2.80000,,,,,2.4100E-6,-14.0000,
,,,2.4120E-6,2.80000,,,,,2.4120E-6,-13.8000,
,,,2.4140E-6,2.76000,,,,,2.4140E-6,-13.8000,
,,,2.4160E-6,2.84000,,,,,2.4160E-6,-13.6000,
,,,2.4180E-6,2.84000,,,,,2.4180E-6,-13.6000,
,,,2.4200E-6,2.76000,,,,,2.4200E-6,-13.8000,
,,,2.4220E-6,2.80000,,,,,2.4220E-6,-13.4000,
,,,2.4240E-6,2.80000,,,,,2.4240E-6,-13.6000,
,,,2.4260E-6,2.76000,,,,,2.4260E-6,-13.8000,
,,,2.4280E-6,2.80000,,,,,2.4280E-6,-13.6000,
,,,2.4300E-6,2.80000,,,,,2.4300E-6,-13.6000,
,,,2.4320E-6,2.84000,,,,,2.4320E-6,-13.6000,
,,,2.4340E-6,2.80000,,,,,2.4340E-6,-13.8000,
,,,2.4360E-6,2.80000,,,,,2.4360E-6,-13.8000,
,,,2.4380E-6,2.84000,,,,,2.4380E-6,-13.8000,
,,,2.4400E-6,2.84000,,,,,2.4400E-6,-13.6000,
,,,2.4420E-6,2.84000,,,,,2.4420E-6,-13.6000,
,,,2.4440E-6,2.84000,,,,,2.4440E-6,-13.8000,
,,,2.4460E-6,2.84000,,,,,2.4460E-6,-13.6000,
,,,2.4480E-6,2.80000,,,,,2.4480E-6,-13.8000,
,,,2.4500E-6,2.80000,,,,,2.4500E-6,-13.8000,
,,,2.4520E-6,2.80000,,,,,2.4520E-6,-13.8000,
,,,2.4540E-6,2.80000,,,,,2.4540E-6,-13.8000,
,,,2.4560E-6,2.80000,,,,,2.4560E-6,-13.8000,
,,,2.4580E-6,2.80000,,,,,2.4580E-6,-13.8000,
,,,2.4600E-6,2.84000,,,,,2.4600E-6,-13.8000,
,,,2.4620E-6,2.84000,,,,,2.4620E-6,-13.8000,
,,,2.4640E-6,2.80000,,,,,2.4640E-6,-13.8000,
,,,2.4660E-6,2.84000,,,,,2.4660E-6,-13.8000,
,,,2.4680E-6,2.84000,,,,,2.4680E-6,-13.8000,
,,,2.4700E-6,2.80000,,,,,2.4700E-6,-13.8000,
,,,2.4720E-6,2.84000,,,,,2.4720E-6,-13.8000,
,,,2.4740E-6,2.84000,,,,,2.4740E-6,-13.8000,
,,,2.4760E-6,2.80000,,,,,2.4760E-6,-13.6000,
,,,2.4780E-6,2.88000,,,,,2.4780E-6,-13.8000,
,,,2.4800E-6,2.84000,,,,,2.4800E-6,-13.8000,
,,,2.4820E-6,2.84000,,,,,2.4820E-6,-13.8000,
,,,2.4840E-6,2.84000,,,,,2.4840E-6,-13.8000,
,,,2.4860E-6,2.80000,,,,,2.4860E-6,-13.8000,
,,,2.4880E-6,2.84000,,,,,2.4880E-6,-14.0000,
,,,2.4900E-6,2.88000,,,,,2.4900E-6,-13.6000,
,,,2.4920E-6,2.88000,,,,,2.4920E-6,-13.8000,
,,,2.4940E-6,2.88000,,,,,2.4940E-6,-13.8000,
,,,2.4960E-6,2.84000,,,,,2.4960E-6,-13.8000,
,,,2.4980E-6,2.84000,,,,,2.4980E-6,-13.8000,
